username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
BernieSanders;2016-02-04 20:41;2097;3876;"It's hard to be a real progressive and take on the establishment when you've become dependent on Wall St. and drug company money. #DemDebate";;;#DemDebate;"695437111328055300";https://twitter.com/BernieSanders/status/695437111328055300
BernieSanders;2016-02-04 20:34;1390;2216;"Skip the commercials and watch Bernie take on Alan Greenspan. #DemDebate https://www. youtube.com/watch?v=WJaW32 ZTyKE …";;;#DemDebate;"695435307953442817";https://twitter.com/BernieSanders/status/695435307953442817
BernieSanders;2016-02-04 20:22;1252;2540;"I'm not just talking the talk when it comes to campaign finance – I am the only one on stage without a super PAC. #DemDebate";;;#DemDebate;"695432287760961537";https://twitter.com/BernieSanders/status/695432287760961537
BernieSanders;2016-02-04 20:13;2366;4592;"I've been criticized for saying this so let me say it again: I believe health care should be a right, not a privilege. #DemDebate";;;#DemDebate;"695430023549841408";https://twitter.com/BernieSanders/status/695430023549841408
BernieSanders;2016-02-04 20:11;4024;5972;""I don't believe in free college.” - @HillaryClinton";;@HillaryClinton;;"695429511228182528";https://twitter.com/BernieSanders/status/695429511228182528
BernieSanders;2016-02-04 20:09;1810;3639;"Making public colleges and universities tuition free would save families sending kids to college $9,400 a year on average. #DemDebate";;;#DemDebate;"695428952647557122";https://twitter.com/BernieSanders/status/695428952647557122
BernieSanders;2016-02-04 16:28;2036;5241;"I will never hesitate to defend this nation, but I will never send our sons and daughters to war under false pretense.";;;;"695373273006145537";https://twitter.com/BernieSanders/status/695373273006145537
BernieSanders;2016-02-04 10:52;7595;12039;"Donald Trump's racist comments and ideas are not what America is about.";;;;"695288734380478464";https://twitter.com/BernieSanders/status/695288734380478464
BernieSanders;2016-02-04 09:47;1432;3776;"You’re looking at the guy who’s not just talking the talk when it comes to campaign finance – I am walking the walk.";;;;"695272371876265984";https://twitter.com/BernieSanders/status/695272371876265984
BernieSanders;2016-02-03 20:49;2692;5277;"We need a revolution in mental health delivery in this country so people can get the help they need when they need it. #DemTownHall";;;#DemTownHall;"695076711134797824";https://twitter.com/BernieSanders/status/695076711134797824
BernieSanders;2016-02-03 20:47;4039;7897;"Substance abuse and addiction are health issues not criminal issues. #DemTownHall";;;#DemTownHall;"695076220350943233";https://twitter.com/BernieSanders/status/695076220350943233
BernieSanders;2016-02-03 20:18;2538;5445;"My spirituality is that we are all in this together. When children or veterans go hungry it impacts me. #DemTownHall";;;#DemTownHall;"695068870235783168";https://twitter.com/BernieSanders/status/695068870235783168
BernieSanders;2016-02-03 20:11;2582;4814;"A family making $50,000 would save $5,807 a year under my Medicare-for-all plan. #DemTownHall pic.twitter.com/MOeU27dQ5P";;;#DemTownHall;"695067205462007808";https://twitter.com/BernieSanders/status/695067205462007808
BernieSanders;2016-02-03 17:00;8887;11988;"Some other days... pic.twitter.com/7SjQdgiiQr";;;;"695019034585219073";https://twitter.com/BernieSanders/status/695019034585219073
BernieSanders;2016-02-03 13:47;3322;6519;"Most progressives I know were against the war in Iraq. One of the worst foreign policy blunders in the history of the United States.";;;;"694970390456696832";https://twitter.com/BernieSanders/status/694970390456696832
BernieSanders;2016-02-03 13:42;2751;5648;"Most progressives that I know were opposed to the Keystone pipeline from day one. Honestly, it wasn’t that complicated.";;;;"694969242429603840";https://twitter.com/BernieSanders/status/694969242429603840
BernieSanders;2016-02-03 13:39;2307;4318;"Most progressives I know are firm from day 1 in opposition to the Trans-Pacific Partnership. They didn't have to think about it a whole lot.";;;;"694968414809489408";https://twitter.com/BernieSanders/status/694968414809489408
BernieSanders;2016-02-03 13:35;3469;5946;"Most progressives that I know don't raise millions of dollars from Wall Street.";;;;"694967503995457536";https://twitter.com/BernieSanders/status/694967503995457536
BernieSanders;2016-02-03 13:34;5009;9449;"You can be a moderate. You can be a progressive. But you cannot be a moderate and a progressive.";;;;"694967235333484544";https://twitter.com/BernieSanders/status/694967235333484544
BernieSanders;2016-02-03 12:20;3010;5698;"Q. Do you think @HillaryClinton is a progressive? A. Some days, yes. Other days she announces she is a moderate. https:// amp.twimg.com/v/091f7405-c33 8-4c35-b403-897cbdb26e65 …";;@HillaryClinton;;"694948705141542912";https://twitter.com/BernieSanders/status/694948705141542912
BernieSanders;2016-02-03 09:48;5506;8260;""You know, I get accused of being kind of moderate and center... I plead guilty." - @HillaryClinton , Sept. 10, 2015. https:// twitter.com/HillaryClinton /status/694887629284892673 …";;@HillaryClinton;;"694910278111199232";https://twitter.com/BernieSanders/status/694910278111199232
BernieSanders;2016-02-03 09:08;1831;3834;"It's immoral that some in Congress advocate cuts in Social Security yet vote to preserve billions in tax breaks for corporations.";;;;"694900153447276544";https://twitter.com/BernieSanders/status/694900153447276544
BernieSanders;2016-02-02 19:02;2093;4623;"We must end the disgrace of having more people in jail than any other country. Disproportionately African-American and Latino.";;;;"694687277969084417";https://twitter.com/BernieSanders/status/694687277969084417
BernieSanders;2016-02-02 16:07;2426;5845;"In the year 2016, public colleges and universities should be tuition free. How will we pay for it? We're gonna tax Wall Street speculation.";;;;"694643230520901632";https://twitter.com/BernieSanders/status/694643230520901632
